coupling_seed,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
0,3.0,0.062240608095331024,0.8829548464661111,200,0.05,1,3.49582768026644,0.20441135125373894
0,3.0,0.062240608095331024,0.8829548464661111,200,0.05,2,3.4237759444498455,0.21935089496279833
0,3.0,0.062240608095331024,0.8829548464661111,200,0.1,0,14.308725186950316,0.4308043066868325
0,3.0,0.062240608095331024,0.8829548464661111,200,0.1,1,14.322283712693404,0.5166770145870622
0,3.0,0.062240608095331024,0.8829548464661111,200,0.1,2,13.82138342940919,0.35801437783794554
0,4.0,0.054164224300127205,0.8973328203148889,5,0.005,0,0.05447230355222719,0.04002826683662727
0,4.0,0.054164224300127205,0.8973328203148889,5,0.005,1,0.05453984434861413,0.044564789025692386
0,4.0,0.054164224300127205,0.8973328203148889,5,0.005,2,0.054262510353674555,0.03228392084273795
0,4.0,0.054164224300127205,0.8973328203148889,5,0.01,0,0.21732772313569024,0.07486011227654085
0,4.0,0.054164224300127205,0.8973328203148889,5,0.01,1,0.2177968892491752,0.06710075411018328
0,4.0,0.054164224300127205,0.8973328203148889,5,0.01,2,0.22087147317444147,0.07775909495888608
0,4.0,0.054164224300127205,0.8973328203148889,5,0.02,0,0.9019722900186047,0.2617967443568021
0,4.0,0.054164224300127205,0.8973328203148889,5,0.02,1,0.8874500330217151,0.15299244610157203
0,4.0,0.054164224300127205,0.8973328203148889,5,0.02,2,0.8799907503017458,0.1879659668109985
0,4.0,0.054164224300127205,0.8973328203148889,5,0.05,0,5.5348153241804665,0.40066555668397996
0,4.0,0.054164224300127205,0.8973328203148889,5,0.05,1,5.47674409576828,0.3608377223693775
0,4.0,0.054164224300127205,0.8973328203148889,5,0.05,2,5.545997546536363,0.39118208227459517
0,4.0,0.054164224300127205,0.8973328203148889,5,0.1,0,21.96066111956608,0.7299061600240733
0,4.0,0.054164224300127205,0.8973328203148889,5,0.1,1,21.72816168529884,0.7501698983066302
0,4.0,0.054164224300127205,0.8973328203148889,5,0.1,2,22.01328016665771,0.930908349944605
0,4.0,0.054164224300127205,0.8973328203148889,20,0.005,0,0.0253240378280587,0.018952803319393037
0,4.0,0.054164224300127205,0.8973328203148889,20,0.005,1,0.02576079044330891,0.02596216373679655
0,4.0,0.054164224300127205,0.8973328203148889,20,0.005,2,0.02636341663682134,0.03233226075891849
0,4.0,0.054164224300127205,0.8973328203148889,20,0.01,0,0.10363447950590855,0.04495716955096289
0,4.0,0.054164224300127205,0.8973328203148889,20,0.01,1,0.1001003300360879,0.029794590854731243
0,4.0,0.054164224300127205,0.8973328203148889,20,0.01,2,0.09985366616968945,0.038487724791113294
0,4.0,0.054164224300127205,0.8973328203148889,20,0.02,0,0.40921873339558507,0.07460542897897662
0,4.0,0.054164224300127205,0.8973328203148889,20,0.02,1,0.4088568477101014,0.08255785216829262
0,4.0,0.054164224300127205,0.8973328203148889,20,0.02,2,0.41185498045139357,0.0988604195134179
0,4.0,0.054164224300127205,0.8973328203148889,20,0.05,0,2.520053979364548,0.19264554489092958
0,4.0,0.054164224300127205,0.8973328203148889,20,0.05,1,2.608137519680021,0.20142311854498088
0,4.0,0.054164224300127205,0.8973328203148889,20,0.05,2,2.554755032842234,0.29969177334735325
0,4.0,0.054164224300127205,0.8973328203148889,20,0.1,0,10.546190412929624,0.378329887765738
0,4.0,0.054164224300127205,0.8973328203148889,20,0.1,1,9.743324003856957,0.4072188736670131
0,4.0,0.054164224300127205,0.8973328203148889,20,0.1,2,10.324420614215398,0.47650088441975363
0,4.0,0.054164224300127205,0.8973328203148889,50,0.005,0,0.023764110212816148,0.019075668389630124
0,4.0,0.054164224300127205,0.8973328203148889,50,0.005,1,0.022953831130607717,0.017730352126281722
0,4.0,0.054164224300127205,0.8973328203148889,50,0.005,2,0.023947858677817617,0.013316677428620171
0,4.0,0.054164224300127205,0.8973328203148889,50,0.01,0,0.09432131264184342,0.03138225851701788
0,4.0,0.054164224300127205,0.8973328203148889,50,0.01,1,0.09550081297811167,0.0393218230868184
0,4.0,0.054164224300127205,0.8973328203148889,50,0.01,2,0.09467415203345568,0.03935769968502534
0,4.0,0.054164224300127205,0.8973328203148889,50,0.02,0,0.3681332584899011,0.07781952340277044
0,4.0,0.054164224300127205,0.8973328203148889,50,0.02,1,0.37537227776534593,0.05834287421409437
0,4.0,0.054164224300127205,0.8973328203148889,50,0.02,2,0.37601017277826687,0.08318133961164721
0,4.0,0.054164224300127205,0.8973328203148889,50,0.05,0,2.368664135401759,0.183467377430865
0,4.0,0.054164224300127205,0.8973328203148889,50,0.05,1,2.4216341628057014,0.1722190156685253
0,4.0,0.054164224300127205,0.8973328203148889,50,0.05,2,2.41748080409052,0.22278033701811684
0,4.0,0.054164224300127205,0.8973328203148889,50,0.1,0,9.624859828307756,0.4735571313815747
0,4.0,0.054164224300127205,0.8973328203148889,50,0.1,1,9.852766659573474,0.4634915284747896
0,4.0,0.054164224300127205,0.8973328203148889,50,0.1,2,9.660350850612454,0.42343321401097206
0,4.0,0.054164224300127205,0.8973328203148889,100,0.005,0,0.02388826572533394,0.01530148094939091
0,4.0,0.054164224300127205,0.8973328203148889,100,0.005,1,0.023204846111777023,0.012117557719560905
0,4.0,0.054164224300127205,0.8973328203148889,100,0.005,2,0.023417476115877297,0.036320797962929675
0,4.0,0.054164224300127205,0.8973328203148889,100,0.01,0,0.09428697854884427,0.04112469441576334
0,4.0,0.054164224300127205,0.8973328203148889,100,0.01,1,0.09662728640522145,0.040085518303958415
0,4.0,0.054164224300127205,0.8973328203148889,100,0.01,2,0.09374995487764116,0.04062323259128043
