subject_id,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.02,0,0.3895136460818952,0.01964694938008462
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.02,1,0.37555257911927686,0.019150969907445862
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.02,2,0.3930210067123522,0.012279098314367708
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.05,0,2.361314499061954,0.02960771754529161
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.05,1,2.383639636267149,0.03101266394879886
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.05,2,2.3949360097298857,0.03349021746964544
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.1,0,9.592178463159511,0.061219242112691766
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.1,1,9.47058735490485,0.06397856757364023
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.1,2,9.54198864254255,0.06133242827154944
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.005,0,0.04925770209395142,0.11176964831142991
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.005,1,0.050833502041962866,0.10293418899205624
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.005,2,0.049678996091835556,0.11460866858494258
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.01,0,0.1998135993817093,0.020252294963433917
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.01,1,0.20411037243853783,0.014169834057638745
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.01,2,0.2027701369075678,0.014323919543828912
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.02,0,0.7982579865707999,0.02681659941453856
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.02,1,0.7897187213512014,0.026709058701292594
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.02,2,0.7951905909226993,0.027032673737366352
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.05,0,4.864054249370871,0.06666559335697649
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.05,1,4.9617404329534365,0.06959910986767892
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.05,2,4.973804151667846,0.06803736747546393
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.1,0,19.817613514427563,0.14167470756569064
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.1,1,19.874535102995065,0.1266500548925141
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,5,0.1,2,19.61674609590098,0.13083098304181034
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,20,0.005,0,0.023818954857246714,0.039401979694938964
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,20,0.005,1,0.02355184178754345,0.04568227408938996
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,20,0.005,2,0.023084889989373258,0.012128184992438399
sub-002S0413,3.5062,0.044070179516503466,0.9156323504323326,20,0.01,0,0.09244402873712368,0.04974345427838945
